,Index Name,INDEX_NAME,HistoricalDate,OPEN,HIGH,LOW,CLOSE
22,Nifty 50,NIFTY 50,18 Apr 2023,17766.60,17766.60,17610.20,17660.15
23,Nifty 50,NIFTY 50,17 Apr 2023,17863.00,17863.00,17574.05,17706.85
24,Nifty 50,NIFTY 50,13 Apr 2023,17807.30,17842.15,17729.65,17828.00
25,Nifty 50,NIFTY 50,12 Apr 2023,17759.55,17825.75,17717.25,17812.40
26,Nifty 50,NIFTY 50,11 Apr 2023,17704.80,17748.75,17655.15,17722.30
27,Nifty 50,NIFTY 50,10 Apr 2023,17634.90,17694.10,17597.95,17624.05
28,Nifty 50,NIFTY 50,06 Apr 2023,17533.85,17638.70,17502.85,17599.15
29,Nifty 50,NIFTY 50,05 Apr 2023,17422.30,17570.55,17402.70,17557.05
30,Nifty 50,NIFTY 50,03 Apr 2023,17427.95,17428.05,17312.75,17398.05
31,Nifty 50,NIFTY 50,31 Mar 2023,17210.35,17381.60,17204.65,17359.75
32,Nifty 50,NIFTY 50,29 Mar 2023,16977.30,17126.15,16940.60,17080.70
33,Nifty 50,NIFTY 50,28 Mar 2023,17031.75,17061.75,16913.75,16951.70
34,Nifty 50,NIFTY 50,27 Mar 2023,16984.30,17091.00,16918.55,16985.70
35,Nifty 50,NIFTY 50,24 Mar 2023,17076.20,17109.45,16917.35,16945.05
36,Nifty 50,NIFTY 50,23 Mar 2023,17097.40,17205.40,17045.30,17076.90
37,Nifty 50,NIFTY 50,22 Mar 2023,17177.45,17207.25,17107.85,17151.90
38,Nifty 50,NIFTY 50,21 Mar 2023,17060.40,17127.70,17016.00,17107.50
39,Nifty 50,NIFTY 50,20 Mar 2023,17066.60,17066.60,16828.35,16988.40
40,Nifty 50,NIFTY 50,17 Mar 2023,17111.80,17145.80,16958.15,17100.05
41,Nifty 50,NIFTY 50,16 Mar 2023,16994.65,17062.45,16850.15,16985.60
42,Nifty 50,NIFTY 50,15 Mar 2023,17166.45,17211.35,16938.90,16972.15
43,Nifty 50,NIFTY 50,14 Mar 2023,17160.55,17224.65,16987.10,17043.30
44,Nifty 50,NIFTY 50,13 Mar 2023,17421.90,17529.90,17113.45,17154.30
45,Nifty 50,NIFTY 50,10 Mar 2023,17443.80,17451.50,17324.35,17412.90
46,Nifty 50,NIFTY 50,09 Mar 2023,17772.05,17772.35,17573.60,17589.60
47,Nifty 50,NIFTY 50,08 Mar 2023,17665.75,17766.50,17602.25,17754.40
48,Nifty 50,NIFTY 50,06 Mar 2023,17680.35,17799.95,17671.95,17711.45
49,Nifty 50,NIFTY 50,03 Mar 2023,17451.25,17644.75,17427.70,17594.35
50,Nifty 50,NIFTY 50,02 Mar 2023,17421.50,17445.80,17306.00,17321.90
51,Nifty 50,NIFTY 50,01 Mar 2023,17360.10,17467.75,17345.25,17450.90
52,Nifty 50,NIFTY 50,28 Feb 2023,17383.25,17440.45,17255.20,17303.95
53,Nifty 50,NIFTY 50,27 Feb 2023,17428.60,17451.60,17299.00,17392.70
54,Nifty 50,NIFTY 50,24 Feb 2023,17591.35,17599.75,17421.80,17465.80
55,Nifty 50,NIFTY 50,23 Feb 2023,17574.65,17620.05,17455.40,17511.25
56,Nifty 50,NIFTY 50,22 Feb 2023,17755.35,17772.50,17529.45,17554.30
57,Nifty 50,NIFTY 50,21 Feb 2023,17905.80,17924.90,17800.30,17826.70
58,Nifty 50,NIFTY 50,20 Feb 2023,17965.55,18004.35,17818.40,17844.60
59,Nifty 50,NIFTY 50,17 Feb 2023,17974.85,18034.25,17884.60,17944.20
60,Nifty 50,NIFTY 50,16 Feb 2023,18094.75,18134.75,18000.65,18035.85
61,Nifty 50,NIFTY 50,15 Feb 2023,17896.60,18034.10,17853.80,18015.85
62,Nifty 50,NIFTY 50,14 Feb 2023,17840.35,17954.55,17800.05,17929.85
63,Nifty 50,NIFTY 50,13 Feb 2023,17859.10,17880.70,17719.75,17770.90
64,Nifty 50,NIFTY 50,10 Feb 2023,17847.55,17876.95,17801.00,17856.50
65,Nifty 50,NIFTY 50,09 Feb 2023,17885.50,17916.90,17779.80,17893.45
66,Nifty 50,NIFTY 50,08 Feb 2023,17750.30,17898.70,17744.15,17871.70
67,Nifty 50,NIFTY 50,07 Feb 2023,17790.10,17811.15,17652.55,17721.50
68,Nifty 50,NIFTY 50,06 Feb 2023,17818.55,17823.70,17698.35,17764.60
69,Nifty 50,NIFTY 50,03 Feb 2023,17721.75,17870.30,17584.20,17854.05
70,Nifty 50,NIFTY 50,02 Feb 2023,17517.10,17653.90,17445.95,17610.40
71,Nifty 50,NIFTY 50,01 Feb 2023,17811.60,17972.20,17353.40,17616.30
72,Nifty 50,NIFTY 50,31 Jan 2023,17731.45,17735.70,17537.55,17662.15
73,Nifty 50,NIFTY 50,30 Jan 2023,17541.95,17709.15,17405.55,17648.95
74,Nifty 50,NIFTY 50,27 Jan 2023,17877.20,17884.75,17493.55,17604.35
75,Nifty 50,NIFTY 50,25 Jan 2023,18093.35,18100.60,17846.15,17891.95
76,Nifty 50,NIFTY 50,24 Jan 2023,18183.95,18201.25,18078.65,18118.30
77,Nifty 50,NIFTY 50,23 Jan 2023,18118.45,18162.60,18063.45,18118.55
78,Nifty 50,NIFTY 50,20 Jan 2023,18115.60,18145.45,18016.20,18027.65
79,Nifty 50,NIFTY 50,19 Jan 2023,18119.80,18155.20,18063.75,18107.85
80,Nifty 50,NIFTY 50,18 Jan 2023,18074.30,18183.75,18032.45,18165.35
81,Nifty 50,NIFTY 50,17 Jan 2023,17922.80,18072.05,17886.95,18053.30
82,Nifty 50,NIFTY 50,16 Jan 2023,18033.15,18049.65,17853.65,17894.85
83,Nifty 50,NIFTY 50,13 Jan 2023,17867.50,17999.35,17774.25,17956.60
84,Nifty 50,NIFTY 50,12 Jan 2023,17920.85,17945.80,17761.65,17858.20
85,Nifty 50,NIFTY 50,11 Jan 2023,17924.25,17976.35,17824.35,17895.70
86,Nifty 50,NIFTY 50,10 Jan 2023,18121.30,18127.60,17856.00,17914.15
87,Nifty 50,NIFTY 50,09 Jan 2023,17952.55,18141.40,17936.15,18101.20
88,Nifty 50,NIFTY 50,06 Jan 2023,18008.05,18047.40,17795.55,17859.45
89,Nifty 50,NIFTY 50,05 Jan 2023,18101.95,18120.30,17892.60,17992.15
90,Nifty 50,NIFTY 50,04 Jan 2023,18230.65,18243.00,18020.60,18042.95
91,Nifty 50,NIFTY 50,03 Jan 2023,18163.20,18251.95,18149.80,18232.55
92,Nifty 50,NIFTY 50,02 Jan 2023,18131.70,18215.15,18086.50,18197.45
93,Nifty 50,NIFTY 50,30 Dec 2022,18259.10,18265.25,18080.30,18105.30
94,Nifty 50,NIFTY 50,29 Dec 2022,18045.70,18229.70,17992.80,18191.00
95,Nifty 50,NIFTY 50,28 Dec 2022,18084.75,18173.10,18068.35,18122.50
96,Nifty 50,NIFTY 50,27 Dec 2022,18089.80,18149.25,17967.45,18132.30
97,Nifty 50,NIFTY 50,26 Dec 2022,17830.40,18084.10,17774.25,18014.60
98,Nifty 50,NIFTY 50,23 Dec 2022,17977.65,18050.45,17779.50,17806.80
99,Nifty 50,NIFTY 50,22 Dec 2022,18288.80,18318.75,18068.60,18127.35
100,Nifty 50,NIFTY 50,21 Dec 2022,18435.15,18473.35,18162.75,18199.10
101,Nifty 50,NIFTY 50,20 Dec 2022,18340.30,18404.90,18202.65,18385.30
102,Nifty 50,NIFTY 50,19 Dec 2022,18288.10,18431.65,18244.55,18420.45
103,Nifty 50,NIFTY 50,16 Dec 2022,18319.10,18440.95,18255.15,18269.00
104,Nifty 50,NIFTY 50,15 Dec 2022,18614.40,18652.90,18387.70,18414.90
105,Nifty 50,NIFTY 50,14 Dec 2022,18671.25,18696.10,18632.90,18660.30
106,Nifty 50,NIFTY 50,13 Dec 2022,18524.40,18617.25,18490.20,18608.00
107,Nifty 50,NIFTY 50,12 Dec 2022,18402.15,18521.55,18345.70,18497.15
108,Nifty 50,NIFTY 50,09 Dec 2022,18662.40,18664.70,18410.10,18496.60
109,Nifty 50,NIFTY 50,08 Dec 2022,18570.85,18625.00,18536.95,18609.35
110,Nifty 50,NIFTY 50,07 Dec 2022,18638.85,18668.30,18528.40,18560.50
111,Nifty 50,NIFTY 50,06 Dec 2022,18600.65,18654.90,18577.90,18642.75
112,Nifty 50,NIFTY 50,05 Dec 2022,18719.55,18728.60,18591.35,18701.05
113,Nifty 50,NIFTY 50,02 Dec 2022,18752.40,18781.95,18639.20,18696.10
114,Nifty 50,NIFTY 50,01 Dec 2022,18871.95,18887.60,18778.20,18812.50
115,Nifty 50,NIFTY 50,30 Nov 2022,18625.70,18816.05,18616.55,18758.35
116,Nifty 50,NIFTY 50,29 Nov 2022,18552.45,18678.10,18552.15,18618.05
117,Nifty 50,NIFTY 50,28 Nov 2022,18430.55,18614.25,18365.60,18562.75
118,Nifty 50,NIFTY 50,25 Nov 2022,18528.45,18534.90,18445.10,18512.75
119,Nifty 50,NIFTY 50,24 Nov 2022,18326.10,18529.70,18294.25,18484.10
120,Nifty 50,NIFTY 50,23 Nov 2022,18325.20,18325.40,18246.00,18267.25
121,Nifty 50,NIFTY 50,22 Nov 2022,18179.15,18261.85,18137.70,18244.20
122,Nifty 50,NIFTY 50,21 Nov 2022,18246.40,18262.30,18133.35,18159.95
123,Nifty 50,NIFTY 50,18 Nov 2022,18382.95,18394.60,18209.80,18307.65
124,Nifty 50,NIFTY 50,17 Nov 2022,18358.70,18417.60,18312.95,18343.90
125,Nifty 50,NIFTY 50,16 Nov 2022,18398.25,18442.15,18344.15,18409.65
126,Nifty 50,NIFTY 50,15 Nov 2022,18362.75,18427.95,18282.00,18403.40
127,Nifty 50,NIFTY 50,14 Nov 2022,18376.40,18399.45,18311.40,18329.15
128,Nifty 50,NIFTY 50,11 Nov 2022,18272.35,18362.30,18259.35,18349.70
129,Nifty 50,NIFTY 50,10 Nov 2022,18044.35,18103.10,17969.40,18028.20
130,Nifty 50,NIFTY 50,09 Nov 2022,18288.25,18296.40,18117.50,18157.00
131,Nifty 50,NIFTY 50,07 Nov 2022,18211.75,18255.50,18064.75,18202.80
132,Nifty 50,NIFTY 50,04 Nov 2022,18053.40,18135.10,18017.15,18117.15
133,Nifty 50,NIFTY 50,03 Nov 2022,17968.35,18106.30,17959.20,18052.70
134,Nifty 50,Nifty 50,02 Nov 2022,18177.9,18178.75,18048.65,18082.85
135,Nifty 50,Nifty 50,01 Nov 2022,18130.7,18175.8,18060.15,18145.40
136,Nifty 50,NIFTY 50,31 Oct 2022,17910.20,18022.80,17899.90,18012.20
137,Nifty 50,NIFTY 50,28 Oct 2022,17756.40,17838.90,17723.70,17786.80
138,Nifty 50,NIFTY 50,27 Oct 2022,17771.40,17783.90,17654.50,17736.95
139,Nifty 50,NIFTY 50,25 Oct 2022,17808.30,17811.50,17637.00,17656.35
140,Nifty 50,NIFTY 50,24 Oct 2022,17736.35,17777.55,17707.40,17730.75
141,Nifty 50,NIFTY 50,21 Oct 2022,17622.85,17670.15,17520.75,17576.30
142,Nifty 50,NIFTY 50,20 Oct 2022,17423.10,17584.15,17421.00,17563.95
143,Nifty 50,NIFTY 50,19 Oct 2022,17568.15,17607.60,17472.85,17512.25
144,Nifty 50,NIFTY 50,18 Oct 2022,17438.75,17527.80,17434.05,17486.95
145,Nifty 50,NIFTY 50,17 Oct 2022,17144.80,17328.55,17098.55,17311.80
146,Nifty 50,NIFTY 50,14 Oct 2022,17322.30,17348.55,17169.75,17185.70
147,Nifty 50,NIFTY 50,13 Oct 2022,17087.35,17112.35,16956.95,17014.35
148,Nifty 50,NIFTY 50,12 Oct 2022,17025.55,17142.35,16960.05,17123.60
149,Nifty 50,NIFTY 50,11 Oct 2022,17256.05,17261.80,16950.30,16983.55
150,Nifty 50,NIFTY 50,10 Oct 2022,17094.35,17280.15,17064.70,17241.00
151,Nifty 50,NIFTY 50,07 Oct 2022,17287.20,17337.35,17216.95,17314.65
152,Nifty 50,NIFTY 50,06 Oct 2022,17379.25,17428.80,17315.65,17331.80
153,Nifty 50,NIFTY 50,04 Oct 2022,17147.45,17287.30,17117.30,17274.30
154,Nifty 50,Nifty 50,03 Oct 2022,17102.1,17114.65,16855.55,16887.35
155,Nifty 50,Nifty 50,30 Sep 2022,16798.05,17187.1,16747.7,17094.35
156,Nifty 50,NIFTY 50,29 Sep 2022,16993.60,17026.05,16788.60,16818.10
157,Nifty 50,NIFTY 50,28 Sep 2022,16870.55,17037.60,16820.40,16858.60
158,Nifty 50,Nifty 50,27 Sep 2022,17110.9,17176.45,16942.35,17007.40
159,Nifty 50,Nifty 50,26 Sep 2022,17156.3,17196.4,16978.3,17016.30
160,Nifty 50,NIFTY 50,23 Sep 2022,17593.85,17642.15,17291.65,17327.35
161,Nifty 50,NIFTY 50,22 Sep 2022,17609.65,17722.75,17532.45,17629.80
162,Nifty 50,NIFTY 50,21 Sep 2022,17766.35,17838.70,17663.60,17718.35
163,Nifty 50,NIFTY 50,20 Sep 2022,17770.40,17919.30,17744.40,17816.25
164,Nifty 50,NIFTY 50,19 Sep 2022,17540.65,17667.20,17429.70,17622.25
165,Nifty 50,NIFTY 50,16 Sep 2022,17796.80,17820.05,17497.25,17530.85
166,Nifty 50,NIFTY 50,15 Sep 2022,18046.35,18096.15,17861.50,17877.40
167,Nifty 50,NIFTY 50,14 Sep 2022,17771.15,18091.55,17771.15,18003.75
168,Nifty 50,NIFTY 50,13 Sep 2022,18044.45,18088.30,18015.45,18070.05
169,Nifty 50,NIFTY 50,12 Sep 2022,17890.85,17980.55,17889.15,17936.35
170,Nifty 50,NIFTY 50,09 Sep 2022,17923.35,17925.95,17786.00,17833.35
171,Nifty 50,NIFTY 50,08 Sep 2022,17748.15,17807.65,17691.95,17798.75
172,Nifty 50,NIFTY 50,07 Sep 2022,17519.40,17650.75,17484.30,17624.40
173,Nifty 50,NIFTY 50,06 Sep 2022,17695.70,17764.65,17587.65,17655.60
174,Nifty 50,NIFTY 50,05 Sep 2022,17546.45,17683.15,17540.35,17665.80
175,Nifty 50,NIFTY 50,02 Sep 2022,17598.40,17643.85,17476.45,17539.45
176,Nifty 50,NIFTY 50,01 Sep 2022,17485.70,17695.60,17468.45,17542.80
177,Nifty 50,NIFTY 50,30 Aug 2022,17414.95,17777.65,17401.50,17759.30
178,Nifty 50,NIFTY 50,29 Aug 2022,17188.65,17380.15,17166.20,17312.90
179,Nifty 50,NIFTY 50,26 Aug 2022,17619.30,17685.85,17519.35,17558.90
180,Nifty 50,NIFTY 50,25 Aug 2022,17679.00,17726.50,17487.45,17522.45
181,Nifty 50,NIFTY 50,24 Aug 2022,17525.45,17623.65,17499.25,17604.95
182,Nifty 50,NIFTY 50,23 Aug 2022,17357.35,17625.55,17345.20,17577.50
183,Nifty 50,NIFTY 50,22 Aug 2022,17682.90,17690.05,17467.35,17490.70
184,Nifty 50,NIFTY 50,19 Aug 2022,17966.55,17992.20,17710.75,17758.45
185,Nifty 50,NIFTY 50,18 Aug 2022,17898.65,17968.45,17852.05,17956.50
186,Nifty 50,NIFTY 50,17 Aug 2022,17868.15,17965.95,17833.35,17944.25
187,Nifty 50,NIFTY 50,16 Aug 2022,17797.20,17839.10,17764.05,17825.25
188,Nifty 50,NIFTY 50,12 Aug 2022,17659.65,17724.65,17597.85,17698.15
189,Nifty 50,NIFTY 50,11 Aug 2022,17711.65,17719.30,17631.95,17659.00
190,Nifty 50,NIFTY 50,10 Aug 2022,17566.10,17566.10,17442.80,17534.75
191,Nifty 50,NIFTY 50,08 Aug 2022,17401.50,17548.80,17359.75,17525.10
192,Nifty 50,NIFTY 50,05 Aug 2022,17423.65,17474.40,17348.75,17397.50
193,Nifty 50,NIFTY 50,04 Aug 2022,17463.10,17490.70,17161.25,17382.00
194,Nifty 50,NIFTY 50,03 Aug 2022,17349.25,17407.50,17225.85,17388.15
195,Nifty 50,NIFTY 50,02 Aug 2022,17310.15,17390.15,17215.85,17345.45
196,Nifty 50,NIFTY 50,01 Aug 2022,17243.20,17356.25,17154.80,17340.05
197,Nifty 50,NIFTY 50,29 Jul 2022,17079.50,17172.80,17018.15,17158.25
198,Nifty 50,NIFTY 50,28 Jul 2022,16774.85,16947.65,16746.25,16929.60
199,Nifty 50,NIFTY 50,27 Jul 2022,16475.35,16653.45,16438.75,16641.80
200,Nifty 50,NIFTY 50,26 Jul 2022,16632.90,16636.10,16463.30,16483.85
201,Nifty 50,NIFTY 50,25 Jul 2022,16662.55,16706.05,16564.25,16631.00
202,Nifty 50,NIFTY 50,22 Jul 2022,16661.25,16752.25,16610.90,16719.45
203,Nifty 50,NIFTY 50,21 Jul 2022,16523.55,16626.95,16483.90,16605.25
204,Nifty 50,NIFTY 50,20 Jul 2022,16562.80,16588.00,16490.95,16520.85
205,Nifty 50,NIFTY 50,19 Jul 2022,16187.05,16359.50,16187.05,16340.55
206,Nifty 50,NIFTY 50,18 Jul 2022,16151.40,16287.95,16142.20,16278.50
207,Nifty 50,NIFTY 50,15 Jul 2022,16010.80,16066.95,15927.30,16049.20
208,Nifty 50,NIFTY 50,14 Jul 2022,16018.85,16070.85,15858.20,15938.65
209,Nifty 50,NIFTY 50,13 Jul 2022,16128.20,16140.00,15950.15,15966.65
210,Nifty 50,NIFTY 50,12 Jul 2022,16126.20,16158.75,16031.15,16058.30
211,Nifty 50,NIFTY 50,11 Jul 2022,16136.15,16248.55,16115.50,16216.00
212,Nifty 50,NIFTY 50,08 Jul 2022,16273.65,16275.50,16157.90,16220.60
213,Nifty 50,NIFTY 50,07 Jul 2022,16113.75,16150.50,16045.95,16132.90
214,Nifty 50,NIFTY 50,06 Jul 2022,15818.20,16011.35,15800.90,15989.80
215,Nifty 50,NIFTY 50,05 Jul 2022,15909.15,16025.75,15785.45,15810.85
216,Nifty 50,NIFTY 50,04 Jul 2022,15710.50,15852.35,15661.80,15835.35
217,Nifty 50,NIFTY 50,01 Jul 2022,15703.70,15793.95,15511.05,15752.05
218,Nifty 50,NIFTY 50,30 Jun 2022,15774.50,15890.00,15728.85,15780.25
219,Nifty 50,NIFTY 50,29 Jun 2022,15701.70,15861.60,15687.80,15799.10
220,Nifty 50,NIFTY 50,28 Jun 2022,15757.45,15892.10,15710.15,15850.20
221,Nifty 50,NIFTY 50,27 Jun 2022,15926.20,15927.45,15815.50,15832.05
222,Nifty 50,NIFTY 50,24 Jun 2022,15657.40,15749.25,15619.45,15699.25
223,Nifty 50,NIFTY 50,23 Jun 2022,15451.55,15628.45,15367.50,15556.65
224,Nifty 50,NIFTY 50,22 Jun 2022,15545.65,15565.40,15385.95,15413.30
225,Nifty 50,NIFTY 50,21 Jun 2022,15455.95,15707.25,15419.85,15638.80
226,Nifty 50,NIFTY 50,20 Jun 2022,15334.50,15382.50,15191.10,15350.15
227,Nifty 50,NIFTY 50,17 Jun 2022,15272.65,15400.40,15183.40,15293.50
228,Nifty 50,NIFTY 50,16 Jun 2022,15832.25,15863.15,15335.10,15360.60
229,Nifty 50,NIFTY 50,15 Jun 2022,15729.25,15783.65,15678.90,15692.15
230,Nifty 50,NIFTY 50,14 Jun 2022,15674.25,15858.00,15659.45,15732.10
231,Nifty 50,NIFTY 50,13 Jun 2022,15877.55,15886.15,15684.00,15774.40
232,Nifty 50,NIFTY 50,10 Jun 2022,16283.95,16324.70,16172.60,16201.80
233,Nifty 50,NIFTY 50,09 Jun 2022,16263.85,16492.80,16243.85,16478.10
234,Nifty 50,NIFTY 50,08 Jun 2022,16474.95,16514.30,16293.35,16356.25
235,Nifty 50,NIFTY 50,07 Jun 2022,16469.60,16487.25,16347.10,16416.35
236,Nifty 50,NIFTY 50,06 Jun 2022,16530.70,16610.95,16444.55,16569.55
237,Nifty 50,NIFTY 50,03 Jun 2022,16761.65,16793.85,16567.90,16584.30
238,Nifty 50,NIFTY 50,02 Jun 2022,16481.65,16646.40,16443.05,16628.00
239,Nifty 50,NIFTY 50,01 Jun 2022,16594.40,16649.20,16438.85,16522.75
240,Nifty 50,NIFTY 50,31 May 2022,16578.45,16690.75,16521.90,16584.55
241,Nifty 50,NIFTY 50,30 May 2022,16527.90,16695.50,16506.15,16661.40
242,Nifty 50,NIFTY 50,27 May 2022,16296.60,16370.60,16221.95,16352.45
243,Nifty 50,NIFTY 50,26 May 2022,16105.00,16204.45,15903.70,16170.15
244,Nifty 50,NIFTY 50,25 May 2022,16196.35,16223.35,16006.95,16025.80
245,Nifty 50,NIFTY 50,24 May 2022,16225.55,16262.80,16078.60,16125.15
246,Nifty 50,NIFTY 50,23 May 2022,16290.95,16414.70,16185.75,16214.70
247,Nifty 50,NIFTY 50,20 May 2022,16043.80,16283.05,16003.85,16266.15
248,Nifty 50,NIFTY 50,19 May 2022,15917.40,15984.75,15775.20,15809.40
249,Nifty 50,NIFTY 50,18 May 2022,16318.15,16399.80,16211.20,16240.30
250,Nifty 50,NIFTY 50,17 May 2022,15912.60,16284.25,15900.80,16259.30
251,Nifty 50,NIFTY 50,16 May 2022,15845.10,15977.95,15739.65,15842.30
252,Nifty 50,NIFTY 50,13 May 2022,15977.00,16083.60,15740.85,15782.15
253,Nifty 50,NIFTY 50,12 May 2022,16021.10,16041.95,15735.75,15808.00
254,Nifty 50,NIFTY 50,11 May 2022,16270.05,16318.75,15992.60,16167.10
255,Nifty 50,NIFTY 50,10 May 2022,16248.90,16404.55,16197.30,16240.05
256,Nifty 50,NIFTY 50,09 May 2022,16227.70,16403.70,16142.10,16301.85
257,Nifty 50,NIFTY 50,06 May 2022,16415.55,16484.20,16340.90,16411.25
258,Nifty 50,NIFTY 50,05 May 2022,16854.75,16945.70,16651.85,16682.65
259,Nifty 50,NIFTY 50,04 May 2022,17096.60,17132.85,16623.95,16677.60
260,Nifty 50,NIFTY 50,02 May 2022,16924.45,17092.25,16917.25,17069.10
261,Nifty 50,NIFTY 50,29 Apr 2022,17329.25,17377.65,17053.25,17102.55
262,Nifty 50,NIFTY 50,28 Apr 2022,17189.50,17322.50,17071.05,17245.05
263,Nifty 50,NIFTY 50,27 Apr 2022,17073.35,17110.70,16958.45,17038.40
264,Nifty 50,NIFTY 50,26 Apr 2022,17121.30,17223.85,17064.45,17200.80
265,Nifty 50,NIFTY 50,25 Apr 2022,17009.05,17054.30,16888.70,16953.95
266,Nifty 50,NIFTY 50,22 Apr 2022,17242.75,17315.30,17149.20,17171.95
267,Nifty 50,NIFTY 50,21 Apr 2022,17234.60,17414.70,17215.50,17392.60
268,Nifty 50,NIFTY 50,20 Apr 2022,17045.25,17186.90,16978.95,17136.55
269,Nifty 50,NIFTY 50,19 Apr 2022,17258.95,17275.65,16824.70,16958.65
270,Nifty 50,NIFTY 50,18 Apr 2022,17183.45,17237.75,17067.85,17173.65
271,Nifty 50,NIFTY 50,13 Apr 2022,17599.90,17663.65,17457.40,17475.65
272,Nifty 50,NIFTY 50,12 Apr 2022,17584.85,17595.30,17442.35,17530.30
273,Nifty 50,NIFTY 50,11 Apr 2022,17740.90,17779.05,17650.95,17674.95
274,Nifty 50,NIFTY 50,08 Apr 2022,17698.15,17842.75,17600.55,17784.35
275,Nifty 50,NIFTY 50,07 Apr 2022,17723.30,17787.50,17623.70,17639.55
276,Nifty 50,NIFTY 50,06 Apr 2022,17842.75,17901.00,17779.85,17807.65
277,Nifty 50,NIFTY 50,05 Apr 2022,18080.60,18095.45,17921.55,17957.40
278,Nifty 50,NIFTY 50,04 Apr 2022,17809.10,18114.65,17791.40,18053.40
279,Nifty 50,NIFTY 50,01 Apr 2022,17436.90,17703.70,17422.70,17670.45
280,Nifty 50,NIFTY 50,31 Mar 2022,17519.20,17559.80,17435.20,17464.75
281,Nifty 50,NIFTY 50,30 Mar 2022,17468.15,17522.50,17387.20,17498.25
282,Nifty 50,NIFTY 50,29 Mar 2022,17297.20,17343.65,17235.70,17325.30
283,Nifty 50,NIFTY 50,28 Mar 2022,17181.85,17235.10,17003.90,17222.00
284,Nifty 50,NIFTY 50,25 Mar 2022,17289.00,17294.90,17076.55,17153.00
285,Nifty 50,NIFTY 50,24 Mar 2022,17094.95,17291.75,17091.15,17222.75
286,Nifty 50,NIFTY 50,23 Mar 2022,17405.05,17442.40,17199.60,17245.65
287,Nifty 50,NIFTY 50,22 Mar 2022,17120.40,17334.40,17006.30,17315.50
288,Nifty 50,NIFTY 50,21 Mar 2022,17329.50,17353.35,17096.40,17117.60
289,Nifty 50,NIFTY 50,17 Mar 2022,17202.90,17344.60,17175.75,17287.05
290,Nifty 50,NIFTY 50,16 Mar 2022,16876.65,16987.90,16837.85,16975.35
291,Nifty 50,NIFTY 50,15 Mar 2022,16900.65,16927.75,16555.00,16663.00
292,Nifty 50,NIFTY 50,14 Mar 2022,16633.70,16887.95,16606.50,16871.30
293,Nifty 50,NIFTY 50,11 Mar 2022,16528.80,16694.40,16470.90,16630.45
294,Nifty 50,NIFTY 50,10 Mar 2022,16757.10,16757.30,16447.90,16594.90
295,Nifty 50,NIFTY 50,09 Mar 2022,16078.00,16418.05,15990.00,16345.35
296,Nifty 50,NIFTY 50,08 Mar 2022,15747.75,16028.75,15671.45,16013.45
297,Nifty 50,NIFTY 50,07 Mar 2022,15867.95,15944.60,15711.45,15863.15
298,Nifty 50,NIFTY 50,04 Mar 2022,16339.45,16456.00,16133.80,16245.35
299,Nifty 50,Nifty 50,03 Mar 2022,16723.2,16768.95,16442.95,16498.05
300,Nifty 50,Nifty 50,02 Mar 2022,16593.1,16678.5,16478.65,16605.95
301,Nifty 50,Nifty 50,28 Feb 2022,16481.6,16815.9,16356.3,16793.90
302,Nifty 50,Nifty 50,25 Feb 2022,16515.65,16748.8,16478.3,16658.40
303,Nifty 50,Nifty 50,24 Feb 2022,16548.9,16705.25,16203.25,16247.95
304,Nifty 50,NIFTY 50,23 Feb 2022,17194.50,17220.70,17027.85,17063.25
305,Nifty 50,NIFTY 50,22 Feb 2022,16847.95,17148.55,16843.80,17092.20
306,Nifty 50,NIFTY 50,21 Feb 2022,17192.25,17351.05,17070.70,17206.65
307,Nifty 50,NIFTY 50,18 Feb 2022,17236.05,17380.80,17219.20,17276.30
308,Nifty 50,NIFTY 50,17 Feb 2022,17396.55,17442.90,17235.85,17304.60
309,Nifty 50,NIFTY 50,16 Feb 2022,17408.45,17490.60,17257.70,17322.20
310,Nifty 50,NIFTY 50,15 Feb 2022,16933.25,17375.00,16839.25,17352.45
311,Nifty 50,NIFTY 50,14 Feb 2022,17076.15,17099.50,16809.65,16842.80
312,Nifty 50,NIFTY 50,11 Feb 2022,17451.00,17454.75,17303.00,17374.75
313,Nifty 50,NIFTY 50,10 Feb 2022,17554.10,17639.45,17427.15,17605.85
314,Nifty 50,NIFTY 50,09 Feb 2022,17370.10,17477.15,17339.00,17463.80
315,Nifty 50,NIFTY 50,08 Feb 2022,17279.85,17306.45,17043.65,17266.75
316,Nifty 50,NIFTY 50,07 Feb 2022,17456.30,17536.75,17119.40,17213.60
317,Nifty 50,NIFTY 50,04 Feb 2022,17590.20,17617.80,17462.55,17516.30
318,Nifty 50,NIFTY 50,03 Feb 2022,17767.75,17781.15,17511.15,17560.20
319,Nifty 50,NIFTY 50,02 Feb 2022,17706.20,17794.60,17674.80,17780.00
320,Nifty 50,NIFTY 50,01 Feb 2022,17529.45,17622.40,17244.55,17576.85
321,Nifty 50,NIFTY 50,31 Jan 2022,17301.05,17410.00,17264.15,17339.85
322,Nifty 50,NIFTY 50,28 Jan 2022,17208.30,17373.50,17077.10,17101.95
323,Nifty 50,NIFTY 50,27 Jan 2022,17062.00,17182.50,16866.75,17110.15
324,Nifty 50,NIFTY 50,25 Jan 2022,17001.55,17309.15,16836.80,17277.95
325,Nifty 50,NIFTY 50,24 Jan 2022,17575.15,17599.40,16997.85,17149.10
